,Open,High,Low,Close,Volume,VolumeTicks
2023.08.25 10:28,118310.00000,118385.00000,118305.00000,118365.00000,14049,44171
2023.08.25 10:29,118370.00000,118410.00000,118305.00000,118380.00000,13483,43444
2023.08.25 10:30,118380.00000,118420.00000,118300.00000,118390.00000,19078,61467
2023.08.25 10:31,118390.00000,118430.00000,118355.00000,118420.00000,15063,51935
2023.08.25 10:32,118425.00000,118505.00000,118410.00000,118440.00000,20995,67205
2023.08.25 10:33,118440.00000,118450.00000,118310.00000,118360.00000,19104,63232
2023.08.25 10:34,118360.00000,118360.00000,118170.00000,118235.00000,34211,113570
2023.08.25 10:35,118245.00000,118330.00000,118175.00000,118320.00000,25613,81531
2023.08.25 10:36,118320.00000,118355.00000,118275.00000,118340.00000,13736,44037
2023.08.25 10:37,118345.00000,118400.00000,118305.00000,118325.00000,15806,53727
2023.08.25 10:38,118325.00000,118335.00000,118250.00000,118285.00000,13184,42241
2023.08.25 10:39,118290.00000,118320.00000,118240.00000,118310.00000,10815,34762
2023.08.25 10:40,118305.00000,118380.00000,118265.00000,118275.00000,16019,51251
2023.08.25 10:41,118275.00000,118335.00000,118220.00000,118275.00000,16643,53051
2023.08.25 10:42,118275.00000,118325.00000,118240.00000,118290.00000,7698,23547
2023.08.25 10:43,118290.00000,118300.00000,118215.00000,118265.00000,12229,39801
2023.08.25 10:44,118265.00000,118285.00000,118205.00000,118225.00000,9565,30472
2023.08.25 10:45,118230.00000,118240.00000,118100.00000,118225.00000,34680,111550
2023.08.25 10:46,118230.00000,118310.00000,118200.00000,118295.00000,16247,53264
2023.08.25 10:47,118295.00000,118385.00000,118290.00000,118365.00000,16694,54517
2023.08.25 10:48,118365.00000,118395.00000,118330.00000,118370.00000,9481,33222
2023.08.25 10:49,118365.00000,118465.00000,118360.00000,118465.00000,15201,48808
2023.08.25 10:50,118460.00000,118520.00000,118380.00000,118410.00000,25523,85704
2023.08.25 10:51,118410.00000,118420.00000,118330.00000,118355.00000,13781,43523
2023.08.25 10:52,118360.00000,118480.00000,118340.00000,118465.00000,14007,45187
2023.08.25 10:53,118465.00000,118510.00000,118395.00000,118400.00000,13944,45783
2023.08.25 10:54,118405.00000,118415.00000,118215.00000,118230.00000,23380,71829
2023.08.25 10:55,118235.00000,118300.00000,118215.00000,118250.00000,13707,42652
2023.08.25 10:56,118250.00000,118270.00000,118200.00000,118250.00000,11579,40379
2023.08.25 10:57,118250.00000,118270.00000,118210.00000,118245.00000,4990,16917
2023.08.25 10:58,118240.00000,118315.00000,118225.00000,118235.00000,9506,31045
2023.08.25 10:59,118235.00000,118310.00000,118230.00000,118285.00000,4906,14327
2023.08.25 11:00,118285.00000,118300.00000,118155.00000,118185.00000,16886,55116
2023.08.25 11:01,118185.00000,118245.00000,118165.00000,118165.00000,8023,29161
2023.08.25 11:02,118170.00000,118215.00000,117975.00000,118195.00000,39313,139574
2023.08.25 11:03,118195.00000,118425.00000,118170.00000,118385.00000,35125,120295
2023.08.25 11:04,118380.00000,118425.00000,118305.00000,118425.00000,19052,71446
2023.08.25 11:05,118420.00000,118495.00000,118385.00000,118415.00000,20196,66843
2023.08.25 11:06,118415.00000,118415.00000,118215.00000,118255.00000,22830,71558
2023.08.25 11:07,118255.00000,118335.00000,118160.00000,118165.00000,17092,51125
2023.08.25 11:08,118160.00000,118175.00000,117990.00000,118030.00000,25242,81284
2023.08.25 11:09,118030.00000,118120.00000,117995.00000,118080.00000,20304,66016
2023.08.25 11:10,118080.00000,118150.00000,118050.00000,118125.00000,15205,45024
2023.08.25 11:11,118120.00000,118220.00000,118115.00000,118150.00000,16002,46469
2023.08.25 11:12,118150.00000,118190.00000,118105.00000,118150.00000,12257,35005
2023.08.25 11:13,118145.00000,118335.00000,118145.00000,118330.00000,19407,54533
2023.08.25 11:14,118330.00000,118335.00000,118220.00000,118240.00000,14284,43771
2023.08.25 11:15,118240.00000,118350.00000,118230.00000,118275.00000,15467,47601
2023.08.25 11:16,118270.00000,118430.00000,118245.00000,118395.00000,19544,61061
2023.08.25 11:17,118395.00000,118495.00000,118385.00000,118410.00000,18192,61509
2023.08.25 11:18,118410.00000,118430.00000,118270.00000,118310.00000,21373,65141
2023.08.25 11:19,118305.00000,118375.00000,118255.00000,118370.00000,15687,45199
2023.08.25 11:20,118370.00000,118375.00000,118165.00000,118255.00000,25767,78161
2023.08.25 11:21,118260.00000,118275.00000,118175.00000,118215.00000,13684,41273
2023.08.25 11:22,118210.00000,118360.00000,118205.00000,118350.00000,15099,42359
2023.08.25 11:23,118350.00000,118350.00000,118215.00000,118255.00000,12442,35108
2023.08.25 11:24,118245.00000,118270.00000,118100.00000,118130.00000,20344,62588
2023.08.25 11:25,118125.00000,118240.00000,118095.00000,118215.00000,16967,49739
2023.08.25 11:26,118220.00000,118225.00000,118080.00000,118095.00000,14740,44856
2023.08.25 11:27,118100.00000,118130.00000,118020.00000,118025.00000,18779,57783
2023.08.25 11:28,118025.00000,118150.00000,117995.00000,118090.00000,22167,69281
2023.08.25 11:29,118090.00000,118140.00000,118040.00000,118050.00000,11696,33583
2023.08.25 11:30,118055.00000,118090.00000,117925.00000,117935.00000,26092,85506
2023.08.25 11:31,117935.00000,117990.00000,117855.00000,117885.00000,30812,100554
2023.08.25 11:32,117890.00000,117935.00000,117840.00000,117875.00000,17244,51953
2023.08.25 11:33,117875.00000,117965.00000,117860.00000,117900.00000,12759,36156
2023.08.25 11:34,117900.00000,117915.00000,117815.00000,117845.00000,16925,51226
2023.08.25 11:35,117840.00000,117915.00000,117840.00000,117865.00000,13512,38963
2023.08.25 11:36,117870.00000,117890.00000,117730.00000,117740.00000,24711,75881
2023.08.25 11:37,117740.00000,117755.00000,117620.00000,117705.00000,32640,108798
2023.08.25 11:38,117710.00000,117785.00000,117690.00000,117770.00000,15622,48478
2023.08.25 11:39,117770.00000,117800.00000,117710.00000,117745.00000,10612,29783
2023.08.25 11:40,117740.00000,117805.00000,117730.00000,117785.00000,11470,33703
2023.08.25 11:41,117785.00000,117845.00000,117770.00000,117795.00000,13449,39596
2023.08.25 11:42,117795.00000,117805.00000,117695.00000,117705.00000,13532,40923
2023.08.25 11:43,117705.00000,117710.00000,117590.00000,117605.00000,20437,62875
2023.08.25 11:44,117610.00000,117640.00000,117555.00000,117575.00000,17831,59737
2023.08.25 11:45,117575.00000,117595.00000,117440.00000,117510.00000,32516,103929
2023.08.25 11:46,117510.00000,117575.00000,117450.00000,117505.00000,18516,57304
2023.08.25 11:47,117500.00000,117555.00000,117480.00000,117510.00000,10999,34004
2023.08.25 11:48,117510.00000,117565.00000,117500.00000,117515.00000,9443,27541
2023.08.25 11:49,117515.00000,117545.00000,117485.00000,117515.00000,8101,22595
2023.08.25 11:50,117520.00000,117625.00000,117505.00000,117565.00000,20349,63532
2023.08.25 11:51,117565.00000,117610.00000,117545.00000,117595.00000,7377,21291
2023.08.25 11:52,117600.00000,117620.00000,117530.00000,117545.00000,9357,28846
2023.08.25 11:53,117545.00000,117550.00000,117505.00000,117525.00000,10150,28255
2023.08.25 11:54,117530.00000,117595.00000,117520.00000,117535.00000,8850,27370
2023.08.25 11:55,117530.00000,117585.00000,117490.00000,117580.00000,13078,39245
2023.08.25 11:56,117580.00000,117585.00000,117500.00000,117540.00000,7259,20714
2023.08.25 11:57,117535.00000,117545.00000,117485.00000,117510.00000,5863,16987
2023.08.25 11:58,117510.00000,117525.00000,117445.00000,117470.00000,12286,37683
2023.08.25 11:59,117470.00000,117525.00000,117460.00000,117510.00000,7991,23913
2023.08.25 12:00,117515.00000,117575.00000,117490.00000,117540.00000,12117,36738
2023.08.25 12:01,117540.00000,117560.00000,117470.00000,117490.00000,9543,30787
2023.08.25 12:02,117490.00000,117540.00000,117465.00000,117530.00000,8979,29506
2023.08.25 12:03,117530.00000,117565.00000,117505.00000,117505.00000,7354,23757
2023.08.25 12:04,117510.00000,117570.00000,117505.00000,117555.00000,6305,20735
2023.08.25 12:05,117550.00000,117615.00000,117535.00000,117590.00000,12448,39646
2023.08.25 12:06,117595.00000,117600.00000,117485.00000,117575.00000,14256,44180
2023.08.25 12:07,117575.00000,117665.00000,117565.00000,117660.00000,16440,52306
2023.08.25 12:08,117665.00000,117685.00000,117570.00000,117625.00000,16082,51330
2023.08.25 12:09,117625.00000,117680.00000,117610.00000,117625.00000,11164,42226
2023.08.25 12:10,117620.00000,117690.00000,117610.00000,117685.00000,10678,34537
2023.08.25 12:11,117680.00000,117710.00000,117640.00000,117680.00000,10355,31610
2023.08.25 12:12,117685.00000,117735.00000,117660.00000,117665.00000,12462,41759
2023.08.25 12:13,117665.00000,117705.00000,117645.00000,117700.00000,7104,21360
2023.08.25 12:14,117700.00000,117720.00000,117645.00000,117700.00000,7299,24867
2023.08.25 12:15,117700.00000,117750.00000,117670.00000,117720.00000,9146,32540
2023.08.25 12:16,117715.00000,117745.00000,117700.00000,117735.00000,4036,12853
2023.08.25 12:17,117735.00000,117735.00000,117670.00000,117705.00000,8196,27386
2023.08.25 12:18,117705.00000,117745.00000,117700.00000,117715.00000,5146,16100
2023.08.25 12:19,117720.00000,117820.00000,117720.00000,117785.00000,14374,47999
2023.08.25 12:20,117785.00000,117820.00000,117750.00000,117770.00000,9725,35080
2023.08.25 12:21,117775.00000,117780.00000,117715.00000,117725.00000,9704,29880
2023.08.25 12:22,117725.00000,117755.00000,117680.00000,117685.00000,7844,25609
2023.08.25 12:23,117685.00000,117690.00000,117620.00000,117640.00000,12589,38525
2023.08.25 12:24,117635.00000,117725.00000,117635.00000,117695.00000,11758,39024
2023.08.25 12:25,117695.00000,117760.00000,117695.00000,117725.00000,10183,32916
2023.08.25 12:26,117720.00000,117800.00000,117705.00000,117770.00000,11511,39029
2023.08.25 12:27,117765.00000,117805.00000,117745.00000,117800.00000,7517,24823
2023.08.25 12:28,117800.00000,117840.00000,117790.00000,117825.00000,9871,32813
2023.08.25 12:29,117820.00000,117860.00000,117800.00000,117825.00000,9215,29184
2023.08.25 12:30,117825.00000,117845.00000,117775.00000,117780.00000,9846,31148
2023.08.25 12:31,117780.00000,117840.00000,117775.00000,117815.00000,6787,20380
2023.08.25 12:32,117810.00000,117815.00000,117745.00000,117790.00000,8308,25536
2023.08.25 12:33,117790.00000,117805.00000,117750.00000,117785.00000,5060,14769
2023.08.25 12:34,117785.00000,117825.00000,117745.00000,117820.00000,6626,22196
2023.08.25 12:35,117820.00000,117845.00000,117790.00000,117800.00000,7303,24313
2023.08.25 12:36,117805.00000,117870.00000,117795.00000,117820.00000,9979,30725
2023.08.25 12:37,117820.00000,117855.00000,117795.00000,117800.00000,6740,21805
2023.08.25 12:38,117795.00000,117845.00000,117780.00000,117800.00000,6097,19731
2023.08.25 12:39,117795.00000,117810.00000,117730.00000,117740.00000,8329,25004
2023.08.25 12:40,117735.00000,117745.00000,117690.00000,117700.00000,10762,34303
2023.08.25 12:41,117700.00000,117720.00000,117655.00000,117675.00000,9662,29976
2023.08.25 12:42,117675.00000,117675.00000,117615.00000,117630.00000,9704,29469
2023.08.25 12:43,117630.00000,117630.00000,117570.00000,117615.00000,13599,43633
2023.08.25 12:44,117615.00000,117620.00000,117565.00000,117610.00000,7532,24182
2023.08.25 12:45,117610.00000,117615.00000,117390.00000,117445.00000,26565,94431
2023.08.25 12:46,117450.00000,117500.00000,117420.00000,117425.00000,14411,45921
2023.08.25 12:47,117430.00000,117485.00000,117410.00000,117480.00000,9094,27899
2023.08.25 12:48,117480.00000,117480.00000,117425.00000,117440.00000,6463,19710
2023.08.25 12:49,117445.00000,117470.00000,117400.00000,117425.00000,8383,27288
2023.08.25 12:50,117420.00000,117425.00000,117290.00000,117295.00000,18831,63161
2023.08.25 12:51,117295.00000,117420.00000,117290.00000,117410.00000,14989,47916
2023.08.25 12:52,117415.00000,117430.00000,117325.00000,117340.00000,11439,37268
2023.08.25 12:53,117345.00000,117370.00000,117300.00000,117360.00000,9065,30412
2023.08.25 12:54,117360.00000,117440.00000,117340.00000,117420.00000,10493,34042
2023.08.25 12:55,117420.00000,117425.00000,117380.00000,117400.00000,5869,17314
2023.08.25 12:56,117395.00000,117400.00000,117310.00000,117355.00000,10241,36161
2023.08.25 12:57,117360.00000,117360.00000,117305.00000,117345.00000,6185,17446
2023.08.25 12:58,117340.00000,117410.00000,117315.00000,117380.00000,9155,27637
2023.08.25 12:59,117380.00000,117415.00000,117370.00000,117375.00000,5406,16044
2023.08.25 13:00,117375.00000,117420.00000,117355.00000,117400.00000,7576,23087
2023.08.25 13:01,117395.00000,117460.00000,117385.00000,117455.00000,9461,28600
2023.08.25 13:02,117455.00000,117470.00000,117425.00000,117430.00000,6490,20942
2023.08.25 13:03,117425.00000,117435.00000,117320.00000,117345.00000,11341,34854
2023.08.25 13:04,117350.00000,117395.00000,117330.00000,117365.00000,6954,20711
2023.08.25 13:05,117365.00000,117445.00000,117340.00000,117365.00000,9953,32487
2023.08.25 13:06,117365.00000,117370.00000,117325.00000,117355.00000,5710,18804
2023.08.25 13:07,117360.00000,117385.00000,117350.00000,117375.00000,2885,7513
2023.08.25 13:08,117380.00000,117410.00000,117355.00000,117390.00000,5012,15190
2023.08.25 13:09,117390.00000,117415.00000,117370.00000,117385.00000,3669,9941
2023.08.25 13:10,117390.00000,117410.00000,117320.00000,117340.00000,6634,20441
2023.08.25 13:11,117335.00000,117410.00000,117335.00000,117400.00000,6086,17368
2023.08.25 13:12,117395.00000,117475.00000,117375.00000,117470.00000,8134,23824
2023.08.25 13:13,117470.00000,117475.00000,117435.00000,117465.00000,5435,17629
2023.08.25 13:14,117465.00000,117490.00000,117455.00000,117465.00000,6596,19525
2023.08.25 13:15,117470.00000,117495.00000,117460.00000,117495.00000,4430,12931
2023.08.25 13:16,117495.00000,117515.00000,117470.00000,117500.00000,6598,19712
2023.08.25 13:17,117500.00000,117510.00000,117445.00000,117450.00000,6475,20064
2023.08.25 13:18,117455.00000,117530.00000,117445.00000,117505.00000,7139,23588
2023.08.25 13:19,117500.00000,117525.00000,117485.00000,117490.00000,4249,14928
2023.08.25 13:20,117490.00000,117525.00000,117485.00000,117510.00000,3468,11274
2023.08.25 13:21,117510.00000,117565.00000,117495.00000,117555.00000,8977,34061
2023.08.25 13:22,117555.00000,117585.00000,117535.00000,117565.00000,8644,28295
2023.08.25 13:23,117570.00000,117590.00000,117560.00000,117570.00000,3897,12579
2023.08.25 13:24,117570.00000,117600.00000,117565.00000,117580.00000,4176,12478
2023.08.25 13:25,117580.00000,117640.00000,117555.00000,117635.00000,9107,30453
2023.08.25 13:26,117635.00000,117650.00000,117615.00000,117625.00000,6913,21366
2023.08.25 13:27,117625.00000,117660.00000,117610.00000,117620.00000,6061,21043
2023.08.25 13:28,117620.00000,117700.00000,117605.00000,117695.00000,10277,37731
2023.08.25 13:29,117690.00000,117700.00000,117660.00000,117680.00000,7183,24712
2023.08.25 13:30,117675.00000,117675.00000,117615.00000,117665.00000,9696,31914
2023.08.25 13:31,117665.00000,117685.00000,117650.00000,117660.00000,4172,13179
2023.08.25 13:32,117655.00000,117660.00000,117605.00000,117655.00000,6499,20336
2023.08.25 13:33,117655.00000,117805.00000,117640.00000,117795.00000,15318,54637
2023.08.25 13:34,117795.00000,117800.00000,117675.00000,117695.00000,10800,37938
2023.08.25 13:35,117690.00000,117720.00000,117680.00000,117690.00000,4421,14394
2023.08.25 13:36,117685.00000,117745.00000,117680.00000,117705.00000,6394,24159
2023.08.25 13:37,117700.00000,117725.00000,117650.00000,117685.00000,6492,19382
2023.08.25 13:38,117685.00000,117745.00000,117685.00000,117730.00000,4821,14639
2023.08.25 13:39,117730.00000,117740.00000,117680.00000,117695.00000,3912,13804
2023.08.25 13:40,117695.00000,117710.00000,117675.00000,117690.00000,2755,8245
2023.08.25 13:41,117695.00000,117700.00000,117665.00000,117670.00000,3236,10247
2023.08.25 13:42,117670.00000,117685.00000,117655.00000,117675.00000,3733,11278
2023.08.25 13:43,117680.00000,117680.00000,117640.00000,117645.00000,5143,16219
2023.08.25 13:44,117645.00000,117670.00000,117640.00000,117655.00000,2911,9930
2023.08.25 13:45,117655.00000,117660.00000,117625.00000,117635.00000,5672,19424
2023.08.25 13:46,117640.00000,117740.00000,117635.00000,117740.00000,9408,34790
2023.08.25 13:47,117740.00000,117740.00000,117690.00000,117730.00000,6238,22294
2023.08.25 13:48,117725.00000,117750.00000,117700.00000,117705.00000,7030,24450
2023.08.25 13:49,117710.00000,117710.00000,117650.00000,117680.00000,5790,21110
2023.08.25 13:50,117680.00000,117680.00000,117645.00000,117665.00000,3599,13897
2023.08.25 13:51,117660.00000,117690.00000,117635.00000,117670.00000,4493,16244
2023.08.25 13:52,117665.00000,117695.00000,117655.00000,117680.00000,2724,7942
2023.08.25 13:53,117685.00000,117695.00000,117640.00000,117650.00000,3148,9828
2023.08.25 13:54,117650.00000,117655.00000,117610.00000,117655.00000,7800,26597
2023.08.25 13:55,117650.00000,117700.00000,117650.00000,117700.00000,5258,17569
2023.08.25 13:56,117700.00000,117750.00000,117695.00000,117750.00000,8405,27994
2023.08.25 13:57,117750.00000,117785.00000,117735.00000,117750.00000,9248,29444
2023.08.25 13:58,117745.00000,117770.00000,117730.00000,117740.00000,3546,11741
2023.08.25 13:59,117735.00000,117770.00000,117735.00000,117750.00000,2878,9177
2023.08.25 14:00,117745.00000,117755.00000,117705.00000,117740.00000,5611,19229
2023.08.25 14:01,117735.00000,117745.00000,117675.00000,117700.00000,5399,18188
2023.08.25 14:02,117700.00000,117730.00000,117685.00000,117725.00000,3737,11918
2023.08.25 14:03,117725.00000,117745.00000,117710.00000,117730.00000,2924,9126
2023.08.25 14:04,117725.00000,117755.00000,117695.00000,117705.00000,5509,18915
2023.08.25 14:05,117700.00000,117715.00000,117675.00000,117705.00000,4898,16730
2023.08.25 14:06,117710.00000,117715.00000,117680.00000,117710.00000,2494,7730
2023.08.25 14:07,117710.00000,117735.00000,117690.00000,117730.00000,3597,9757
2023.08.25 14:08,117730.00000,117785.00000,117725.00000,117780.00000,7385,24645
2023.08.25 14:09,117785.00000,117815.00000,117740.00000,117750.00000,10332,33452
2023.08.25 14:10,117745.00000,117755.00000,117680.00000,117680.00000,9456,31197
2023.08.25 14:11,117680.00000,117715.00000,117645.00000,117650.00000,7532,24827
2023.08.25 14:12,117655.00000,117695.00000,117650.00000,117675.00000,5030,16289
2023.08.25 14:13,117675.00000,117680.00000,117630.00000,117655.00000,8048,23679
2023.08.25 14:14,117655.00000,117745.00000,117645.00000,117720.00000,9557,29404
2023.08.25 14:15,117720.00000,117760.00000,117710.00000,117725.00000,5574,16800
2023.08.25 14:16,117720.00000,117725.00000,117680.00000,117715.00000,6017,19439
2023.08.25 14:17,117715.00000,117730.00000,117690.00000,117710.00000,3363,11075
2023.08.25 14:18,117705.00000,117725.00000,117665.00000,117680.00000,4120,11507
2023.08.25 14:19,117685.00000,117695.00000,117640.00000,117675.00000,5539,17624
2023.08.25 14:20,117675.00000,117675.00000,117620.00000,117635.00000,6186,18930
2023.08.25 14:21,117640.00000,117660.00000,117565.00000,117595.00000,11688,39519
2023.08.25 14:22,117600.00000,117615.00000,117545.00000,117590.00000,12341,42651
2023.08.25 14:23,117585.00000,117620.00000,117575.00000,117585.00000,5594,20410
2023.08.25 14:24,117585.00000,117595.00000,117530.00000,117565.00000,9633,35349
2023.08.25 14:25,117570.00000,117580.00000,117510.00000,117540.00000,7014,24956
2023.08.25 14:26,117535.00000,117565.00000,117500.00000,117505.00000,7868,27872
2023.08.25 14:27,117505.00000,117525.00000,117470.00000,117500.00000,9885,34715
2023.08.25 14:28,117495.00000,117510.00000,117465.00000,117500.00000,5816,17811
2023.08.25 14:29,117500.00000,117525.00000,117480.00000,117500.00000,6135,19597
2023.08.25 14:30,117500.00000,117510.00000,117420.00000,117440.00000,11876,42832
2023.08.25 14:31,117435.00000,117475.00000,117390.00000,117395.00000,13720,47852
2023.08.25 14:32,117400.00000,117405.00000,117335.00000,117370.00000,14064,51078
2023.08.25 14:33,117375.00000,117395.00000,117250.00000,117385.00000,25040,94112
2023.08.25 14:34,117380.00000,117405.00000,117345.00000,117395.00000,8721,31728
2023.08.25 14:35,117395.00000,117430.00000,117340.00000,117340.00000,11036,36790
2023.08.25 14:36,117340.00000,117365.00000,117270.00000,117360.00000,13654,48064
2023.08.25 14:37,117355.00000,117390.00000,117325.00000,117365.00000,5915,20289
2023.08.25 14:38,117360.00000,117365.00000,117300.00000,117325.00000,6023,21555
2023.08.25 14:39,117325.00000,117400.00000,117315.00000,117360.00000,8656,30518
2023.08.25 14:40,117360.00000,117405.00000,117340.00000,117390.00000,6152,22761
2023.08.25 14:41,117385.00000,117475.00000,117385.00000,117455.00000,12486,45341
2023.08.25 14:42,117460.00000,117470.00000,117400.00000,117425.00000,6838,23546
2023.08.25 14:43,117425.00000,117435.00000,117375.00000,117410.00000,5811,19066
2023.08.25 14:44,117405.00000,117470.00000,117405.00000,117445.00000,5855,20373
2023.08.25 14:45,117450.00000,117455.00000,117410.00000,117425.00000,5002,16608
2023.08.25 14:46,117420.00000,117435.00000,117375.00000,117415.00000,5581,18642
2023.08.25 14:47,117415.00000,117450.00000,117390.00000,117440.00000,4012,12495
2023.08.25 14:48,117440.00000,117485.00000,117435.00000,117475.00000,6544,20907
2023.08.25 14:49,117475.00000,117500.00000,117465.00000,117500.00000,5293,17056
2023.08.25 14:50,117500.00000,117540.00000,117495.00000,117525.00000,10447,38123
2023.08.25 14:51,117525.00000,117550.00000,117485.00000,117510.00000,7210,23435
2023.08.25 14:52,117515.00000,117535.00000,117480.00000,117530.00000,4761,15567
2023.08.25 14:53,117535.00000,117550.00000,117500.00000,117525.00000,4501,15798
2023.08.25 14:54,117525.00000,117550.00000,117515.00000,117540.00000,4084,11880
2023.08.25 14:55,117540.00000,117540.00000,117490.00000,117510.00000,4204,14716
2023.08.25 14:56,117510.00000,117525.00000,117495.00000,117510.00000,2614,7379
2023.08.25 14:57,117510.00000,117560.00000,117500.00000,117555.00000,5000,16242
2023.08.25 14:58,117560.00000,117575.00000,117535.00000,117540.00000,6248,21491
2023.08.25 14:59,117540.00000,117575.00000,117540.00000,117565.00000,2758,8686
2023.08.25 15:00,117560.00000,117600.00000,117545.00000,117580.00000,7703,26015
2023.08.25 15:01,117580.00000,117610.00000,117560.00000,117610.00000,4414,14069
2023.08.25 15:02,117605.00000,117615.00000,117580.00000,117580.00000,4704,17936
2023.08.25 15:03,117580.00000,117605.00000,117570.00000,117595.00000,3315,11961
2023.08.25 15:04,117590.00000,117650.00000,117590.00000,117630.00000,7455,25833
2023.08.25 15:05,117635.00000,117680.00000,117620.00000,117655.00000,9681,32661
2023.08.25 15:06,117660.00000,117695.00000,117655.00000,117665.00000,5776,19860
2023.08.25 15:07,117660.00000,117685.00000,117640.00000,117650.00000,4619,14638
2023.08.25 15:08,117655.00000,117700.00000,117645.00000,117670.00000,4880,16163
2023.08.25 15:09,117670.00000,117675.00000,117610.00000,117625.00000,8538,29665
2023.08.25 15:10,117625.00000,117640.00000,117585.00000,117630.00000,9479,32778
2023.08.25 15:11,117630.00000,117700.00000,117630.00000,117685.00000,8048,28211
2023.08.25 15:12,117680.00000,117730.00000,117660.00000,117695.00000,10772,38803
2023.08.25 15:13,117690.00000,117715.00000,117685.00000,117710.00000,3366,11348
2023.08.25 15:14,117710.00000,117735.00000,117695.00000,117705.00000,6046,20278
2023.08.25 15:15,117700.00000,117740.00000,117690.00000,117700.00000,5208,17535
2023.08.25 15:16,117705.00000,117715.00000,117655.00000,117675.00000,5786,20900
2023.08.25 15:17,117675.00000,117730.00000,117670.00000,117720.00000,4998,15863
2023.08.25 15:18,117720.00000,117825.00000,117715.00000,117820.00000,12966,45703
2023.08.25 15:19,117820.00000,117855.00000,117775.00000,117815.00000,15791,55126
2023.08.25 15:20,117815.00000,117915.00000,117810.00000,117850.00000,16315,60188
2023.08.25 15:21,117850.00000,117870.00000,117810.00000,117815.00000,7786,26682
2023.08.25 15:22,117820.00000,117860.00000,117815.00000,117830.00000,4516,12979
2023.08.25 15:23,117825.00000,117910.00000,117775.00000,117895.00000,13537,49790
2023.08.25 15:24,117895.00000,117930.00000,117890.00000,117890.00000,8801,33307
2023.08.25 15:25,117890.00000,117960.00000,117890.00000,117940.00000,9143,33204
2023.08.25 15:26,117940.00000,117960.00000,117925.00000,117940.00000,5038,16082
2023.08.25 15:27,117940.00000,117970.00000,117925.00000,117965.00000,5883,20242
2023.08.25 15:28,117960.00000,118020.00000,117945.00000,117990.00000,10166,34471
2023.08.25 15:29,117990.00000,118000.00000,117935.00000,117950.00000,9930,34672
2023.08.25 15:30,117955.00000,117975.00000,117895.00000,117935.00000,11098,39131
2023.08.25 15:31,117930.00000,117950.00000,117885.00000,117910.00000,8133,30964
2023.08.25 15:32,117915.00000,117945.00000,117900.00000,117925.00000,5233,29375
2023.08.25 15:33,117925.00000,117935.00000,117895.00000,117920.00000,4205,25476
2023.08.25 15:34,117920.00000,117940.00000,117900.00000,117920.00000,3379,11575
2023.08.25 15:35,117925.00000,117945.00000,117905.00000,117940.00000,3870,14069
2023.08.25 15:36,117940.00000,118000.00000,117930.00000,117950.00000,9604,35151
2023.08.25 15:37,117955.00000,117990.00000,117945.00000,117985.00000,3753,12965
2023.08.25 15:38,117980.00000,118000.00000,117910.00000,117915.00000,7109,24590
2023.08.25 15:39,117915.00000,117965.00000,117890.00000,117925.00000,9707,40697
2023.08.25 15:40,117930.00000,117990.00000,117925.00000,117950.00000,5933,20769
2023.08.25 15:41,117950.00000,117960.00000,117925.00000,117945.00000,2413,8131
2023.08.25 15:42,117945.00000,117960.00000,117910.00000,117920.00000,4284,14320
2023.08.25 15:43,117920.00000,117935.00000,117895.00000,117905.00000,4758,16294
2023.08.25 15:44,117910.00000,117915.00000,117890.00000,117915.00000,3865,14893
2023.08.25 15:45,117910.00000,117915.00000,117885.00000,117900.00000,4150,17947
2023.08.25 15:46,117895.00000,117945.00000,117890.00000,117925.00000,5395,22836
2023.08.25 15:47,117920.00000,117940.00000,117900.00000,117915.00000,2745,10383
2023.08.25 15:48,117910.00000,117925.00000,117895.00000,117925.00000,2759,10904
2023.08.25 15:49,117920.00000,117945.00000,117910.00000,117940.00000,3185,11526
2023.08.25 15:50,117940.00000,117955.00000,117900.00000,117930.00000,5151,17199
2023.08.25 15:51,117930.00000,118000.00000,117910.00000,117985.00000,8388,32190
2023.08.25 15:52,117980.00000,118005.00000,117970.00000,117985.00000,5653,19917
2023.08.25 15:53,117985.00000,117990.00000,117955.00000,117960.00000,4118,13749
2023.08.25 15:54,117960.00000,117975.00000,117905.00000,117930.00000,6315,27953
2023.08.25 15:55,117930.00000,118000.00000,117915.00000,117970.00000,6912,26718
2023.08.25 15:56,117970.00000,117975.00000,117930.00000,117955.00000,4472,13540
2023.08.25 15:57,117950.00000,117990.00000,117940.00000,117970.00000,2978,8760
2023.08.25 15:58,117970.00000,117980.00000,117935.00000,117950.00000,3092,9921
2023.08.25 15:59,117955.00000,117965.00000,117945.00000,117955.00000,1967,5866
2023.08.25 16:00,117955.00000,118065.00000,117945.00000,118020.00000,16556,62522
2023.08.25 16:01,118020.00000,118035.00000,117910.00000,117940.00000,11449,42434
2023.08.25 16:02,117940.00000,117945.00000,117870.00000,117895.00000,11785,41503
2023.08.25 16:03,117900.00000,117900.00000,117830.00000,117865.00000,12085,46812
2023.08.25 16:04,117860.00000,117890.00000,117840.00000,117875.00000,6680,25245
2023.08.25 16:05,117870.00000,117880.00000,117815.00000,117845.00000,7758,25922
2023.08.25 16:06,117845.00000,117850.00000,117790.00000,117800.00000,8632,29021
2023.08.25 16:07,117805.00000,117820.00000,117785.00000,117805.00000,4662,14838
